Close
229.119995
229.205002
230.580002
229.289993
228.604996
226.720001
220.320007
217.589996
215.735001
214.335007
215.639999
217.309998
215.985001
212.410004
208.735001
209.160004
198.764999
200.324997
205.660004
202.125
197.835007
199.880005
194.789993
189.779999
189.779999
193.654999
195.029999
191.184998
191.764999
189.5
192.059998
195.684998
194.240005
190.529999
191.634995
191.190002
192.125
191.365005
197.429993
198.664993
202.240005
203.270004
204.720001
206.595001
204.460007
203.725006
204.574997
204.789993
201.509995
201.585007
202.729996
202.964996
205.845001
204.095001
204.854996
204.955002
207.285004
209.505005
208.255005
207.820007
210.259995
213.824997
212.354996
211.089996
209.589996
210.610001
209.199997
209.395004
205.404999
204.770004
203.244995
209.835007
210.580002
222.309998
226.059998
225.154999
221.779999
223.220001
227.399994
230.070007
229.714996
228.009995
227.619995
231.160004
222.615005
230.785004
228.785004
232.419998
231.774994
222.425003
225.074997
228
221.414993
226.75
227.119995
223.119995
215.509995
217.360001
221.940002
223.940002
226.880005
220.964996
225.824997
228.729996
234.074997
228.675003
228.380005
227.25
232.684998
233.990005
234.5
236.419998
236.169998
235.085007
237.259995
238.779999
235.455002
234.955002
235.755005
230.080002
230.365005
229.115005
230.199997
226.225006
226.505005
227.25
231.279999
230.410004
235.679993
236.889999
240.070007
242.910004
246.449997
243.985001
244.899994
245.524994
244.899994
243.675003
247.625
249.679993
241.014999
243.514999
247.130005
247.304993
250.289993
258.63501
260.054993
259.515015
264.570007
261.934998
265.084991
262.964996
259.959991
278.440002
285.024994
282.140015
281.845001
281.470001
280.570007
278.690002
282.325012
284.579987
282.355011
286.61499
279.440002
280
276.640015
277.649994
275.910004
277.339996
285.910004
283.704987
289.589996
298.404999
314.855011
310.954987
306.029999
309.480011
309.274994
310.890015
309.875
314.869995
313.945007
314.140015
318.065002
319.070007
319.570007
324.045013
327.214996
325.964996
324.799988
323.329987
321.98999
324.73999
326.5
323.36499
330.559998
326.144989
316.565002
316.774994
311.660004
309.434998
319.51001
320.619995
323.920013
318.079987
318.790009
318.834991
315.059998
319.845001
320.184998
327.26001
343.345001
342.515015
327.255005
321.459991
317.595001
302.679993
316.350006
308.059998
306.505005
299.095001
303.984985
295.339996
285.100006
282.190002
286.274994
287.975006
299.220001
310.015015
309.920013
307.075012
295.234985
286.450012
280.5
268.690002
273.244995
274.484985
279.269989
269.804993
276.295013
270.045013
274.375
274.494995
274.625
275.535004
275.119995
272.850006
275.519989
274.964996
281.190002
282.209991
273.559998
269.320007
262.23999
260.095001
254.710007
261.285004
266.970001
256.070007
250.080002
251.619995
255.455002
250.175003
253.505005
259.690002
269.505005
267.795013
265.350006
262.015015
264.23999
259.404999
257.375
265.174988
264.579987
266.345001
263.820007
258.100006
249.410004
259.26001
269.820007
273.679993
275.105011
278.054993
276.105011
279.184998
272.730011
261.765015
252.865005
258.265015
263.045013
270.535004
268.25
270.464996
262.415009
264.225006
262.734985
258.975006
256.515015
260.204987
256.25
264.394989
261.75
259.024994
258.26001
262.054993
264.265015
265.075012
271.084991
274.924988
276.790009
285.609985
276.529999
271.954987
276.329987
279.625
279.734985
281.290009
277.825012
278.420013
281.899994
280.815002
275.154999
273.334991
279.515015
286.11499
291.880005
293.375
291.045013
285.575012
280.459991
269.269989
258.369995
261.579987
260.23999
264.98999
262.325012
262.700012
267.5
264.144989
264.964996
261.630005
241.470001
235.574997
232.229996
232.044998
224.975006
222.210007
217.794998
218.830002
223.464996
223.729996
229.794998
232.919998
233.419998
231.25
231.714996
232.009995
229.490005
226.354996
224.289993
221.994995
223.024994
218.25
220.544998
221.309998
218.020004
214.850006
214.050003
216.134995
228.610001
232.600006
234.110001
237.955002
240.464996
242.029999
243.610001
247.330002
244.384995
248.285004
247.845001
243.509995
240.014999
243.110001
246.710007
247.490005
247.675003
251.264999
247.139999
245.5
249.839996
251.270004
244.604996
240.494995
235.660004
234.479996
234.509995
227.710007
227.869995
225.774994
223.485001
221.699997
222.220001
227.214996
224.634995
219.699997
219.695007
217.024994
207.839996
203.75
206.195007
206.369995
198.975006
195.975006
188.785004
193.860001
197.380005
199.345001
200.654999
197.970001
202.774994
202.384995
195.270004
186.339996
183.285004
182.675003
189.804993
194.559998
191.695007
199.070007
200.960007
193.755005
195.024994
195.134995
199.729996
196.934998
195.235001
191.104996
186.160004
178.720001
171.839996
175.229996
175.604996
176.455002
187.205002
188.735001
188.520004
189.169998
186.654999
191.835007
193.505005
194.824997
190.875
183.979996
190.979996
190.630005
190.139999
190.940002
193.475006
196.615005
199.729996
186.205002
179.835007
175.309998
172.964996
176.595001
175.744995
172.664993
167.220001
168.949997
165.520004
165.389999
169.059998
177.960007
176.119995
176.244995
182.414993
188.684998
191.104996
194.539993
186.789993
186.554993
177.274994
178.785004
178.514999
173.679993
167.910004
162.809998
157.850006
162.350006
167.110001
164.744995
166.565002
164.365005
161.020004
162.884995
161.904999
162.764999
170.565002
169.604996
169.244995
167.274994
167.274994
163.725006
170.259995
172.695007
176.440002
177.610001
181.639999
184.399994
186.535004
188.429993
193.285004
194.050003
204.080002
205.800003
204.059998
198.524994
206.160004
207.764999
207.259995
210.315002
216.264999
215.309998
217.774994
218.399994
217.190002
212.925003
220.014999
225.065002
235.035004
241.705002
245.244995
225.5
226.050003
220.559998
212.285004
223.125
224.755005
221.875
224.669998
224.669998
217.604996
214.785004
214.154999
222.639999
231.080002
232.75
235.479996
229.929993
222.789993
215.755005
218.735001
223.285004
216.059998
216.675003
211.744995
212.914993
207.925003
206.134995
209.634995
213.039993
217.255005
216.255005
210.044998
215.119995
215.854996
222.755005
221.229996
226.509995
230.429993
229.175003
226.904999
226.044998
219.320007
219.070007
217.175003
216.235001
212.550003
213.809998
214.059998
208.410004
199.625
202.820007
195.535004
188.309998
184.315002
185.360001
